timestamp_utc,elapsed_s,camera,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_m,angle_deg
2026-04-03T14:47:46.187Z,1.651,pi:0,sports ball,0.4330,844.53,388.24,997.26,563.98,2.343,-0.934
2026-04-03T14:47:46.230Z,1.693,pi:0,sports ball,0.7607,845.32,386.74,1003.25,564.36,2.318,-0.823
2026-04-03T14:47:46.280Z,1.743,pi:0,sports ball,0.8021,845.87,386.86,1000.56,562.53,2.344,-0.858
2026-04-03T14:47:46.328Z,1.792,pi:0,sports ball,0.8209,845.54,386.78,1006.06,563.50,2.330,-0.773
2026-04-03T14:47:46.369Z,1.833,pi:0,sports ball,0.8586,845.60,386.80,1007.04,564.40,2.318,-0.757
2026-04-03T14:47:46.410Z,1.874,pi:0,sports ball,0.8322,845.48,386.87,1009.05,563.72,2.328,-0.726
2026-04-03T14:47:46.455Z,1.919,pi:0,sports ball,0.8134,845.86,386.87,1011.96,563.53,2.331,-0.672
2026-04-03T14:47:46.506Z,1.969,pi:0,sports ball,0.7644,845.00,387.65,1009.13,563.86,2.337,-0.732
2026-04-03T14:47:46.545Z,2.008,pi:0,sports ball,0.7757,845.53,387.66,1011.06,563.95,2.336,-0.692
2026-04-03T14:47:46.598Z,2.061,pi:0,sports ball,0.7456,844.65,387.64,1015.96,563.86,2.336,-0.626
2026-04-03T14:47:46.652Z,2.115,pi:0,sports ball,0.7569,845.41,385.97,1008.99,563.30,2.322,-0.728
2026-04-03T14:47:46.674Z,2.137,pi:0,sports ball,0.7418,844.92,385.20,1013.73,563.30,2.312,-0.658
2026-04-03T14:47:46.741Z,2.205,pi:0,sports ball,0.5498,844.78,387.55,1018.38,565.35,2.316,-0.585
2026-04-03T14:47:46.791Z,2.254,pi:0,sports ball,0.7682,845.49,387.62,1011.94,564.80,2.324,-0.678
2026-04-03T14:47:46.791Z,2.254,pi:0,sports ball,0.5385,1142.66,366.85,1265.38,513.30,2.811,8.256
2026-04-03T14:47:46.840Z,2.303,pi:0,sports ball,0.7230,1141.95,366.73,1277.49,525.81,2.588,8.438
2026-04-03T14:47:46.840Z,2.303,pi:0,sports ball,0.7042,845.31,388.43,1013.90,565.41,2.326,-0.649
2026-04-03T14:47:46.885Z,2.349,pi:0,sports ball,0.5761,843.94,389.36,1016.36,563.80,2.360,-0.631
2026-04-03T14:47:46.885Z,2.349,pi:0,sports ball,0.4105,1142.63,367.54,1294.04,537.19,2.427,8.713
2026-04-03T14:47:46.937Z,2.400,pi:0,sports ball,0.9075,1148.17,367.40,1316.00,550.75,2.245,9.152
2026-04-03T14:47:46.937Z,2.400,pi:0,sports ball,0.7682,843.80,386.79,1018.90,563.86,2.325,-0.592
2026-04-03T14:47:46.991Z,2.455,pi:0,sports ball,0.9000,1147.25,367.03,1318.37,552.20,2.223,9.175
2026-04-03T14:47:46.991Z,2.455,pi:0,sports ball,0.7569,846.40,386.76,1013.82,564.94,2.311,-0.633
2026-04-03T14:47:47.039Z,2.503,pi:0,sports ball,0.8925,1146.33,366.66,1318.40,550.77,2.236,9.160
2026-04-03T14:47:47.039Z,2.503,pi:0,sports ball,0.7004,846.39,387.59,1014.77,564.79,2.323,-0.617
2026-04-03T14:47:47.091Z,2.554,pi:0,sports ball,0.8887,1146.26,366.33,1318.48,552.35,2.213,9.161
2026-04-03T14:47:47.091Z,2.554,pi:0,sports ball,0.7531,844.70,388.49,1013.04,563.48,2.353,-0.673
2026-04-03T14:47:47.145Z,2.608,pi:0,sports ball,0.8887,1146.33,366.66,1318.56,551.53,2.227,9.163
2026-04-03T14:47:47.145Z,2.608,pi:0,sports ball,0.7945,845.49,386.79,1014.72,564.79,2.313,-0.633
2026-04-03T14:47:47.202Z,2.665,pi:0,sports ball,0.8887,1146.14,366.36,1317.79,552.32,2.214,9.148
2026-04-03T14:47:47.202Z,2.665,pi:0,sports ball,0.8209,846.03,388.46,1014.72,565.22,2.329,-0.624
2026-04-03T14:47:47.239Z,2.702,pi:0,sports ball,0.8925,1147.07,366.35,1317.85,553.68,2.198,9.163
2026-04-03T14:47:47.239Z,2.702,pi:0,sports ball,0.7757,845.58,386.77,1013.85,564.63,2.315,-0.646
2026-04-03T14:47:47.311Z,2.775,pi:0,sports ball,0.8887,1145.37,366.33,1318.45,552.33,2.214,9.146
2026-04-03T14:47:47.311Z,2.775,pi:0,sports ball,0.7456,846.28,387.57,1018.97,564.87,2.322,-0.551
2026-04-03T14:47:47.378Z,2.841,pi:0,sports ball,0.8925,1145.39,366.35,1319.11,552.34,2.214,9.157
2026-04-03T14:47:47.378Z,2.841,pi:0,sports ball,0.8548,845.98,387.62,1010.96,564.57,2.327,-0.686
2026-04-03T14:47:47.439Z,2.903,pi:0,sports ball,0.8962,1146.14,366.34,1318.18,553.76,2.197,9.154
2026-04-03T14:47:47.439Z,2.903,pi:0,sports ball,0.7682,845.75,387.56,1013.87,564.87,2.322,-0.642
2026-04-03T14:47:47.478Z,2.941,pi:0,sports ball,0.9000,1146.13,365.94,1317.52,553.05,2.200,9.143
2026-04-03T14:47:47.478Z,2.941,pi:0,sports ball,0.7682,846.18,385.97,1016.31,563.24,2.322,-0.596
