timestamp_utc,elapsed_s,camera,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_m,angle_deg
2026-04-03T14:45:16.836Z,49.190,camera:0,sports ball,0.3658,991.69,236.75,1058.56,308.46,5.742,2.469
2026-04-03T14:45:16.903Z,49.257,camera:0,sports ball,0.3692,992.61,236.69,1060.86,307.62,5.805,2.521
2026-04-03T14:45:27.887Z,60.240,camera:0,sports ball,0.2543,900.60,190.75,968.29,257.22,6.194,-0.491
2026-04-03T14:45:30.413Z,62.767,camera:0,sports ball,0.3576,853.16,132.80,928.34,227.44,4.350,-1.917
2026-04-03T14:45:30.558Z,62.912,camera:0,sports ball,0.2856,851.93,129.55,926.55,232.88,3.985,-1.967
2026-04-03T14:45:30.630Z,62.983,camera:0,sports ball,0.3100,851.58,127.19,925.72,219.65,4.453,-1.986
2026-04-03T14:45:30.766Z,63.120,camera:0,sports ball,0.3588,847.63,127.93,921.41,223.24,4.320,-2.121
2026-04-03T14:45:30.908Z,63.262,camera:0,sports ball,0.2647,844.59,127.95,916.80,210.40,4.993,-2.246
2026-04-03T14:45:31.740Z,64.094,camera:0,sports ball,0.4507,823.82,113.70,903.32,215.02,4.064,-2.804
2026-04-03T14:45:31.858Z,64.212,camera:0,sports ball,0.3725,823.79,113.72,902.34,215.16,4.059,-2.820
2026-04-03T14:45:31.916Z,64.269,camera:0,sports ball,0.3017,820.55,112.61,900.48,216.10,3.978,-2.903
2026-04-03T14:45:33.837Z,66.191,camera:0,sports ball,0.4320,768.79,100.68,847.43,188.46,4.690,-4.608
2026-04-03T14:45:33.897Z,66.251,camera:0,sports ball,0.2961,770.41,100.25,846.23,186.23,4.788,-4.601
2026-04-03T14:45:35.151Z,67.505,camera:0,sports ball,0.3832,775.80,114.66,859.31,209.82,4.326,-4.301
2026-04-03T14:45:35.846Z,68.200,camera:0,sports ball,0.3379,781.56,125.28,866.47,222.39,4.240,-4.091
2026-04-03T14:45:35.911Z,68.265,camera:0,sports ball,0.2996,783.16,126.62,865.66,220.78,4.373,-4.078
2026-04-03T14:45:36.484Z,68.838,camera:0,sports ball,0.2613,787.29,139.22,870.40,226.54,4.715,-3.934
2026-04-03T14:45:38.459Z,70.813,camera:0,sports ball,0.3309,807.60,184.78,890.74,275.32,4.548,-3.273
2026-04-03T14:45:40.526Z,72.880,camera:0,sports ball,0.5434,837.46,234.61,915.51,312.66,5.275,-2.383
2026-04-03T14:45:40.590Z,72.944,camera:0,sports ball,0.4180,840.73,235.18,918.10,314.08,5.218,-2.287
2026-04-03T14:45:40.660Z,73.014,camera:0,sports ball,0.3762,839.95,236.92,920.88,313.38,5.385,-2.255
2026-04-03T14:45:40.770Z,73.124,camera:0,sports ball,0.4668,840.78,237.93,920.24,315.93,5.278,-2.252
2026-04-03T14:45:40.906Z,73.259,camera:0,sports ball,0.2822,843.21,240.33,926.97,326.14,4.798,-2.102
2026-04-03T14:45:40.973Z,73.327,camera:0,sports ball,0.3658,843.20,241.37,926.93,324.37,4.960,-2.103
2026-04-03T14:45:41.112Z,73.465,camera:0,sports ball,0.4494,847.75,244.16,926.53,325.80,5.043,-2.035
2026-04-03T14:45:42.536Z,74.890,camera:0,sports ball,0.2647,873.72,261.21,955.15,337.06,5.428,-1.145
2026-04-03T14:45:43.385Z,75.739,camera:0,sports ball,0.2926,887.89,262.14,964.35,339.00,5.356,-0.763
2026-04-03T14:45:43.498Z,75.852,camera:0,sports ball,0.2752,887.95,263.25,966.14,337.43,5.550,-0.733
2026-04-03T14:45:44.187Z,76.541,camera:0,sports ball,0.4459,904.75,257.33,982.32,333.87,5.379,-0.194
2026-04-03T14:45:49.694Z,82.048,camera:0,sports ball,0.2578,1014.09,103.07,1097.35,196.45,4.409,3.466
2026-04-03T14:45:50.252Z,82.606,camera:0,sports ball,0.3205,1019.44,84.85,1104.15,200.71,3.554,3.663
2026-04-03T14:45:51.061Z,83.415,camera:0,sports ball,0.2578,1027.34,51.17,1113.75,144.36,4.418,3.948
2026-04-03T14:45:51.131Z,83.485,camera:0,sports ball,0.3170,1028.75,47.73,1114.73,142.11,4.362,3.987
2026-04-03T14:45:52.309Z,84.662,camera:0,sports ball,0.3936,1018.27,4.83,1102.49,94.62,4.585,3.617
2026-04-03T14:45:58.181Z,90.535,camera:0,sports ball,0.3483,956.47,0.96,1050.76,115.49,3.595,1.767
2026-04-03T14:45:58.240Z,90.594,camera:0,sports ball,0.2682,958.16,1.01,1052.09,109.39,3.799,1.817
2026-04-03T14:45:58.318Z,90.672,camera:0,sports ball,0.3414,961.47,0.92,1056.39,113.42,3.660,1.941
2026-04-03T14:45:58.861Z,91.215,camera:0,sports ball,0.2926,962.52,8.04,1061.69,129.00,3.404,2.045
2026-04-03T14:45:58.926Z,91.280,camera:0,sports ball,0.3971,962.43,11.19,1060.94,131.89,3.411,2.031
2026-04-03T14:45:59.034Z,91.388,camera:0,sports ball,0.4738,963.97,12.81,1062.78,132.76,3.433,2.086
2026-04-03T14:45:59.101Z,91.455,camera:0,sports ball,0.3065,963.92,15.93,1062.96,134.67,3.467,2.088
2026-04-03T14:46:00.207Z,92.561,camera:0,sports ball,0.4006,980.63,42.20,1075.52,168.06,3.271,2.565
2026-04-03T14:46:00.273Z,92.626,camera:0,sports ball,0.5469,981.97,45.37,1076.91,169.53,3.316,2.610
2026-04-03T14:46:00.384Z,92.737,camera:0,sports ball,0.3588,983.71,46.49,1079.31,170.99,3.307,2.677
2026-04-03T14:46:01.130Z,93.484,camera:0,sports ball,0.3588,990.81,66.83,1093.43,200.01,3.091,3.023
2026-04-03T14:46:01.196Z,93.550,camera:0,sports ball,0.3344,990.94,68.89,1094.61,195.66,3.248,3.044
2026-04-03T14:46:01.311Z,93.664,camera:0,sports ball,0.3100,992.24,71.66,1093.50,192.16,3.417,3.047
2026-04-03T14:46:01.378Z,93.732,camera:0,sports ball,0.3936,994.15,74.87,1094.89,190.30,3.567,3.101
2026-04-03T14:46:01.694Z,94.048,camera:0,sports ball,0.4041,997.99,85.74,1102.57,221.55,3.032,3.289
2026-04-03T14:46:01.760Z,94.113,camera:0,sports ball,0.3971,999.16,90.22,1105.24,223.67,3.085,3.351
2026-04-03T14:46:01.835Z,94.189,camera:0,sports ball,0.4991,999.96,91.23,1108.89,227.57,3.020,3.423
2026-04-03T14:46:01.894Z,94.247,camera:0,sports ball,0.4772,1001.50,94.38,1109.12,228.60,3.067,3.452
2026-04-03T14:46:02.002Z,94.356,camera:0,sports ball,0.5960,1002.09,97.89,1111.09,230.73,3.100,3.494
2026-04-03T14:46:02.083Z,94.436,camera:0,sports ball,0.4619,1003.12,102.16,1112.12,233.17,3.143,3.527
2026-04-03T14:46:02.138Z,94.491,camera:0,sports ball,0.4285,1006.06,105.59,1113.18,231.14,3.279,3.593
2026-04-03T14:46:02.207Z,94.561,camera:0,sports ball,0.3344,1008.62,110.54,1119.03,236.04,3.281,3.729
2026-04-03T14:46:02.451Z,94.805,camera:0,sports ball,0.2856,1013.67,117.03,1125.95,245.67,3.200,3.924
2026-04-03T14:46:02.733Z,95.087,camera:0,sports ball,0.2891,1020.50,136.79,1128.40,257.39,3.414,4.075
2026-04-03T14:46:02.957Z,95.311,camera:0,sports ball,0.6779,1022.87,141.58,1129.79,256.82,3.573,4.136
2026-04-03T14:46:03.067Z,95.421,camera:0,sports ball,0.7629,1024.41,144.25,1134.39,260.63,3.538,4.236
2026-04-03T14:46:03.131Z,95.484,camera:0,sports ball,0.7385,1026.18,148.54,1131.68,265.63,3.516,4.220
2026-04-03T14:46:03.203Z,95.556,camera:0,sports ball,0.6862,1028.40,151.27,1133.02,268.30,3.518,4.278
2026-04-03T14:46:03.269Z,95.623,camera:0,sports ball,0.4215,1030.03,151.98,1137.38,270.17,3.483,4.375
2026-04-03T14:46:03.340Z,95.694,camera:0,sports ball,0.3483,1027.61,154.28,1137.76,274.03,3.438,4.342
