timestamp_utc,elapsed_s,camera,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_m,angle_deg
2026-04-03T15:23:36.355Z,3.256,pi:0,sports ball,0.2701,326.78,174.19,684.03,562.05,1.062,-14.206
2026-04-03T15:23:36.447Z,3.348,pi:0,sports ball,0.6678,414.68,216.19,741.84,570.53,1.162,-11.948
2026-04-03T15:23:36.501Z,3.402,pi:0,sports ball,0.7053,466.75,237.68,791.72,581.54,1.197,-10.346
2026-04-03T15:23:36.575Z,3.476,pi:0,sports ball,0.2889,529.77,269.19,841.83,601.16,1.240,-8.548
2026-04-03T15:23:36.646Z,3.546,pi:0,sports ball,0.3452,580.91,282.53,873.11,611.70,1.251,-7.228
2026-04-03T15:23:36.749Z,3.650,pi:0,sports ball,0.4615,591.28,291.23,886.89,616.07,1.267,-6.839
2026-04-03T15:23:36.811Z,3.712,pi:0,sports ball,0.5890,642.44,319.86,931.05,640.42,1.284,-5.300
2026-04-03T15:23:36.902Z,3.803,pi:0,sports ball,0.7091,660.97,329.15,951.73,645.66,1.301,-4.665
2026-04-03T15:23:36.967Z,3.867,pi:0,sports ball,0.6490,667.97,334.30,951.55,648.50,1.310,-4.554
2026-04-03T15:23:37.040Z,3.941,pi:0,sports ball,0.6453,672.92,336.66,949.71,647.49,1.325,-4.503
2026-04-03T15:23:37.112Z,4.013,pi:0,sports ball,0.7391,672.83,335.60,949.27,646.57,1.324,-4.512
2026-04-03T15:23:37.197Z,4.097,pi:0,sports ball,0.7316,664.91,332.07,949.23,644.68,1.317,-4.641
2026-04-03T15:23:37.306Z,4.207,pi:0,sports ball,0.7428,661.14,327.72,950.06,640.53,1.316,-4.689
2026-04-03T15:23:37.360Z,4.261,pi:0,sports ball,0.7128,662.17,327.24,952.16,640.58,1.314,-4.638
2026-04-03T15:23:37.503Z,4.404,pi:0,sports ball,0.7241,663.15,327.00,956.43,636.32,1.331,-4.553
2026-04-03T15:23:37.571Z,4.472,pi:0,sports ball,0.4352,616.39,321.03,884.72,613.08,1.410,-6.470
2026-04-03T15:23:37.627Z,4.528,pi:0,sports ball,0.5965,601.65,317.41,873.22,611.92,1.398,-6.892
2026-04-03T15:23:37.726Z,4.627,pi:0,sports ball,0.7503,578.79,310.28,845.05,601.36,1.414,-7.712
2026-04-03T15:23:37.795Z,4.696,pi:0,sports ball,0.8929,563.29,305.44,821.54,595.57,1.419,-8.337
2026-04-03T15:23:37.860Z,4.761,pi:0,sports ball,0.9229,534.35,299.96,795.97,586.95,1.435,-9.206
2026-04-03T15:23:37.947Z,4.848,pi:0,sports ball,0.9454,524.63,300.02,774.61,582.57,1.457,-9.700
2026-04-03T15:23:38.026Z,4.927,pi:0,sports ball,0.9529,511.36,301.06,759.60,580.50,1.473,-10.148
2026-04-03T15:23:38.111Z,5.012,pi:0,sports ball,0.9567,501.13,308.44,745.41,585.83,1.484,-10.534
2026-04-03T15:23:38.168Z,5.069,pi:0,sports ball,0.9492,497.46,313.72,738.59,587.96,1.501,-10.700
2026-04-03T15:23:38.258Z,5.159,pi:0,sports ball,0.9267,496.87,317.58,737.46,585.83,1.535,-10.727
2026-04-03T15:23:38.325Z,5.226,pi:0,sports ball,0.9454,496.32,318.19,737.84,587.98,1.526,-10.729
2026-04-03T15:23:38.383Z,5.284,pi:0,sports ball,0.9417,495.71,316.45,737.67,586.88,1.522,-10.742
2026-04-03T15:23:38.459Z,5.360,pi:0,sports ball,0.9454,496.31,313.69,737.10,584.68,1.519,-10.741
2026-04-03T15:23:38.540Z,5.441,pi:0,sports ball,0.9567,496.90,311.22,736.34,583.59,1.512,-10.744
2026-04-03T15:23:38.605Z,5.505,pi:0,sports ball,0.9529,497.95,309.37,737.35,581.59,1.512,-10.712
2026-04-03T15:23:38.668Z,5.569,pi:0,sports ball,0.9529,499.73,308.46,738.97,580.50,1.513,-10.658
2026-04-03T15:23:38.782Z,5.683,pi:0,sports ball,0.9529,500.51,308.45,741.84,579.50,1.519,-10.600
2026-04-03T15:23:38.872Z,5.773,pi:0,sports ball,0.9454,510.20,296.65,754.30,572.69,1.492,-10.251
2026-04-03T15:23:38.973Z,5.874,pi:0,sports ball,0.8929,529.01,281.59,782.26,559.59,1.481,-9.509
2026-04-03T15:23:39.035Z,5.935,pi:0,sports ball,0.8854,543.72,257.44,805.71,547.95,1.417,-8.902
2026-04-03T15:23:39.126Z,6.027,pi:0,sports ball,0.7803,548.99,244.47,814.06,541.37,1.387,-8.685
2026-04-03T15:23:39.204Z,6.105,pi:0,sports ball,0.8441,550.25,231.68,820.60,535.93,1.353,-8.560
2026-04-03T15:23:39.240Z,6.141,pi:0,sports ball,0.7616,548.80,217.69,831.56,531.61,1.312,-8.408
2026-04-03T15:23:39.423Z,6.324,pi:0,sports ball,0.7016,549.98,212.40,834.91,530.64,1.294,-8.336
2026-04-03T15:23:39.481Z,6.382,pi:0,sports ball,0.5402,550.73,190.93,852.80,527.22,1.224,-8.038
2026-04-03T15:23:39.522Z,6.423,pi:0,sports ball,0.6303,553.31,189.17,863.41,530.64,1.206,-7.826
2026-04-03T15:23:39.593Z,6.493,pi:0,sports ball,0.4389,553.33,189.77,865.46,536.77,1.186,-7.793
2026-04-03T15:23:39.668Z,6.569,pi:0,sports ball,0.6153,555.11,195.92,868.79,548.67,1.167,-7.711
2026-04-03T15:23:39.734Z,6.635,pi:0,sports ball,0.7954,556.31,213.43,874.95,571.99,1.148,-7.593
2026-04-03T15:23:39.786Z,6.687,pi:0,sports ball,0.8141,556.81,219.88,877.92,577.48,1.151,-7.537
2026-04-03T15:23:39.949Z,6.850,pi:0,sports ball,0.8816,558.99,229.79,880.01,589.05,1.146,-7.469
2026-04-03T15:23:40.052Z,6.953,pi:0,sports ball,0.7091,569.87,251.80,898.32,617.94,1.125,-7.000
2026-04-03T15:23:40.117Z,7.018,pi:0,sports ball,0.7391,581.85,255.13,909.88,625.51,1.112,-6.621
2026-04-03T15:23:40.198Z,7.099,pi:0,sports ball,0.6528,600.39,260.53,933.07,634.89,1.100,-5.947
2026-04-03T15:23:40.263Z,7.164,pi:0,sports ball,0.8629,613.60,263.63,954.62,638.20,1.099,-5.385
2026-04-03T15:23:40.334Z,7.235,pi:0,sports ball,0.4952,624.96,268.60,967.87,649.03,1.082,-4.987
2026-04-03T15:23:40.414Z,7.315,pi:0,sports ball,0.6753,636.79,274.33,983.42,660.19,1.067,-4.543
2026-04-03T15:23:40.552Z,7.453,pi:0,sports ball,0.3714,648.16,280.08,999.58,669.30,1.058,-4.096
2026-04-03T15:23:40.593Z,7.494,pi:0,sports ball,0.5027,666.57,288.57,1030.62,684.14,1.041,-3.292
2026-04-03T15:23:40.728Z,7.629,pi:0,sports ball,0.9567,706.12,294.45,1071.31,695.31,1.027,-1.984
2026-04-03T15:23:40.776Z,7.677,pi:0,sports ball,0.9567,738.64,293.46,1108.44,704.80,1.001,-0.847
2026-04-03T15:23:40.842Z,7.743,pi:0,sports ball,0.9567,764.49,293.42,1134.42,709.79,0.989,-0.001
2026-04-03T15:23:40.924Z,7.825,pi:0,sports ball,0.9567,771.96,293.45,1148.77,714.01,0.979,0.355
2026-04-03T15:23:41.030Z,7.931,pi:0,sports ball,0.9567,793.21,294.50,1176.04,720.73,0.966,1.148
2026-04-03T15:23:41.133Z,8.034,pi:0,sports ball,0.9567,835.26,293.52,1224.83,723.24,0.958,2.629
2026-04-03T15:23:41.206Z,8.107,pi:0,sports ball,0.9304,860.56,287.63,1254.57,724.02,0.943,3.526
2026-04-03T15:23:41.333Z,8.234,pi:0,sports ball,0.9567,875.99,285.25,1273.74,727.40,0.931,4.088
2026-04-03T15:23:41.406Z,8.307,pi:0,sports ball,0.9567,905.14,282.79,1310.58,728.53,0.924,5.159
2026-04-03T15:23:41.484Z,8.385,pi:0,sports ball,0.9567,929.48,279.17,1338.59,729.69,0.914,6.006
2026-04-03T15:23:41.561Z,8.462,pi:0,sports ball,0.9567,944.04,274.65,1358.43,729.66,0.905,6.561
2026-04-03T15:23:41.623Z,8.524,pi:0,sports ball,0.9417,962.06,271.84,1376.79,729.59,0.899,7.146
2026-04-03T15:23:41.704Z,8.605,pi:0,sports ball,0.9417,979.01,269.75,1396.39,728.53,0.897,7.733
2026-04-03T15:23:41.775Z,8.676,pi:0,sports ball,0.9567,994.91,267.23,1420.38,729.65,0.890,8.372
2026-04-03T15:23:41.852Z,8.753,pi:0,sports ball,0.9567,1016.25,266.56,1444.42,729.66,0.889,9.096
2026-04-03T15:23:41.918Z,8.819,pi:0,sports ball,0.9567,1043.60,262.47,1478.61,731.95,0.877,10.073
2026-04-03T15:23:42.018Z,8.919,pi:0,sports ball,0.9567,1063.08,260.47,1501.82,727.27,0.882,10.747
2026-04-03T15:23:42.108Z,9.009,pi:0,sports ball,0.9567,1090.92,257.42,1533.84,728.57,0.874,11.688
2026-04-03T15:23:42.188Z,9.088,pi:0,sports ball,0.9529,1110.37,256.35,1554.27,730.80,0.868,12.311
2026-04-03T15:23:42.307Z,9.208,pi:0,sports ball,0.9567,1133.78,251.94,1581.83,734.03,0.854,13.103
2026-04-03T15:23:42.341Z,9.242,pi:0,sports ball,0.8967,1151.72,254.09,1604.06,736.97,0.853,13.724
2026-04-03T15:23:42.385Z,9.285,pi:0,sports ball,0.9304,1160.63,255.25,1618.11,737.50,0.854,14.077
2026-04-03T15:23:42.440Z,9.340,pi:0,sports ball,0.8929,1190.47,250.85,1649.95,737.74,0.846,15.021
2026-04-03T15:23:42.552Z,9.453,pi:0,sports ball,0.9567,1205.65,250.72,1668.71,734.11,0.852,15.537
2026-04-03T15:23:42.631Z,9.532,pi:0,sports ball,0.8854,1210.52,249.68,1675.70,736.49,0.846,15.716
2026-04-03T15:23:42.757Z,9.658,pi:0,sports ball,0.9229,1219.42,251.94,1688.60,742.01,0.840,16.045
2026-04-03T15:23:42.821Z,9.722,pi:0,sports ball,0.7766,1237.50,251.98,1715.02,745.88,0.834,16.714
2026-04-03T15:23:42.879Z,9.780,pi:0,sports ball,0.9492,1259.35,249.80,1744.61,754.53,0.816,17.482
2026-04-03T15:23:42.956Z,9.857,pi:0,sports ball,0.9567,1275.36,252.14,1758.44,757.13,0.815,17.924
2026-04-03T15:23:43.043Z,9.943,pi:0,sports ball,0.9567,1282.93,256.58,1767.53,759.53,0.819,18.170
2026-04-03T15:23:43.092Z,9.993,pi:0,sports ball,0.9567,1285.47,258.67,1772.71,765.96,0.812,18.284
2026-04-03T15:23:43.189Z,10.089,pi:0,sports ball,0.9567,1285.54,258.79,1771.63,768.36,0.808,18.269
2026-04-03T15:23:43.252Z,10.153,pi:0,sports ball,0.9567,1281.06,265.59,1769.54,773.51,0.811,18.172
2026-04-03T15:23:44.866Z,11.767,pi:0,sports ball,0.2567,1577.96,429.08,1639.40,481.97,7.785,20.595
2026-04-03T15:23:46.502Z,13.403,pi:0,sports ball,0.2567,1577.52,429.00,1639.41,481.64,7.822,20.589
2026-04-03T15:23:46.661Z,13.562,pi:0,sports ball,0.2816,1577.95,428.72,1639.37,481.63,7.781,20.594
2026-04-03T15:23:46.728Z,13.629,pi:0,sports ball,0.2780,1577.95,428.70,1638.98,481.77,7.758,20.589
2026-04-03T15:23:46.869Z,13.770,pi:0,sports ball,0.2602,1577.96,429.05,1639.00,481.80,7.805,20.589
2026-04-03T15:23:46.939Z,13.840,pi:0,sports ball,0.2994,1577.53,429.03,1639.34,481.64,7.825,20.588
2026-04-03T15:23:47.028Z,13.929,pi:0,sports ball,0.3208,1577.96,429.08,1638.97,481.63,7.835,20.589
2026-04-03T15:23:47.250Z,14.151,pi:0,sports ball,0.2673,1577.97,429.03,1639.37,481.80,7.802,20.595
2026-04-03T15:23:47.320Z,14.221,pi:0,sports ball,0.2567,1577.97,428.74,1638.98,481.43,7.814,20.589
2026-04-03T15:23:47.832Z,14.733,pi:0,sports ball,0.2959,1577.96,429.05,1638.98,481.44,7.859,20.589
2026-04-03T15:23:47.878Z,14.779,pi:0,sports ball,0.3137,1577.52,429.27,1638.58,481.32,7.909,20.577
2026-04-03T15:23:47.958Z,14.859,pi:0,sports ball,0.2816,1577.52,429.06,1639.35,481.46,7.856,20.588
2026-04-03T15:23:48.046Z,14.947,pi:0,sports ball,0.2638,1577.53,429.05,1638.56,481.33,7.876,20.577
2026-04-03T15:23:48.251Z,15.152,pi:0,sports ball,0.2816,1577.96,428.44,1639.37,481.48,7.762,20.594
2026-04-03T15:23:54.817Z,21.718,pi:0,sports ball,0.3315,1577.97,428.70,1638.57,481.65,7.775,20.583
