timestamp_utc,elapsed_s,camera,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_m,angle_deg
2026-04-01T14:25:44.752Z,7.183,pi:0,bottle,0.4614,1344.00,857.00,1523.00,1028.00,3.568,15.425
2026-04-01T14:25:46.254Z,8.685,pi:0,bottle,0.5813,550.00,762.00,803.00,1079.00,1.924,-8.845
2026-04-01T14:25:46.378Z,8.809,pi:0,bottle,0.8757,484.00,561.00,770.00,1071.00,1.196,-10.416
2026-04-01T14:25:46.462Z,8.893,pi:0,bottle,0.9215,467.00,416.00,747.00,1075.00,0.926,-11.047
2026-04-01T14:25:46.516Z,8.947,pi:0,bottle,0.9101,471.00,343.00,745.00,1069.00,0.840,-11.016
2026-04-01T14:25:46.590Z,9.020,pi:0,bottle,0.8986,473.00,238.00,734.00,1070.00,0.733,-11.157
2026-04-01T14:25:46.649Z,9.080,pi:0,bottle,0.9291,475.00,167.00,737.00,1066.00,0.679,-11.078
2026-04-01T14:25:46.692Z,9.123,pi:0,bottle,0.9558,459.00,111.00,739.00,1023.00,0.669,-11.298
2026-04-01T14:25:46.745Z,9.175,pi:0,bottle,0.9634,451.00,99.00,739.00,1007.00,0.672,-11.424
2026-04-01T14:25:46.800Z,9.231,pi:0,bottle,0.9710,439.00,69.00,730.00,981.00,0.669,-11.753
2026-04-01T14:25:46.848Z,9.279,pi:0,bottle,0.9367,430.00,61.00,723.00,992.00,0.655,-12.003
2026-04-01T14:25:46.899Z,9.334,pi:0,bottle,0.8453,422.00,53.00,706.00,976.00,0.661,-12.393
2026-04-01T14:25:46.955Z,9.386,pi:0,bottle,0.9063,404.00,44.00,691.00,944.00,0.678,-12.906
2026-04-01T14:25:47.002Z,9.433,pi:0,bottle,0.9063,397.00,44.00,689.00,963.00,0.664,-13.046
2026-04-01T14:25:47.050Z,9.480,pi:0,bottle,0.9558,391.00,42.00,677.00,949.00,0.673,-13.325
2026-04-01T14:25:47.112Z,9.543,pi:0,bottle,0.9634,388.00,36.00,670.00,946.00,0.670,-13.479
2026-04-01T14:25:47.159Z,9.590,pi:0,bottle,0.9481,392.00,29.00,672.00,938.00,0.671,-13.387
2026-04-01T14:25:47.212Z,9.643,pi:0,bottle,0.9634,394.00,30.00,670.00,948.00,0.665,-13.387
