timestamp_utc,elapsed_s,camera,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_m,angle_deg
2026-04-03T14:53:22.944Z,8.533,camera:0,sports ball,0.4705,1092.21,257.15,1152.00,324.07,6.152,5.620
2026-04-03T14:53:23.219Z,8.809,camera:0,sports ball,0.3600,1095.31,260.90,1152.64,316.69,7.380,5.680
2026-04-03T14:53:23.383Z,8.972,camera:0,sports ball,0.5989,1096.70,258.93,1156.63,313.20,7.587,5.767
2026-04-03T14:53:23.459Z,9.048,camera:0,sports ball,0.4385,1097.45,259.30,1156.59,313.93,7.537,5.779
2026-04-03T14:53:23.631Z,9.220,camera:0,sports ball,0.2994,1097.54,257.08,1156.06,308.76,7.966,5.772
2026-04-03T14:53:23.694Z,9.283,camera:0,sports ball,0.4171,1098.90,256.97,1156.63,308.14,8.045,5.803
2026-04-03T14:53:24.713Z,10.302,camera:0,sports ball,0.3672,1098.87,245.13,1158.43,307.50,6.601,5.832
2026-04-03T14:53:29.658Z,15.248,camera:0,sports ball,0.4955,1057.78,191.23,1115.29,252.23,6.750,4.467
2026-04-03T14:53:29.722Z,15.312,camera:0,sports ball,0.4420,1057.77,190.01,1114.37,257.80,6.074,4.452
2026-04-03T14:53:30.189Z,15.778,camera:0,sports ball,0.3137,1049.43,187.31,1106.97,260.53,5.623,4.196
2026-04-03T14:53:32.662Z,18.252,camera:0,sports ball,0.3386,1006.68,179.41,1067.27,253.20,5.579,2.855
2026-04-03T14:53:32.706Z,18.296,camera:0,sports ball,0.6309,1006.15,180.62,1064.70,241.36,6.778,2.805
2026-04-03T14:53:32.810Z,18.399,camera:0,sports ball,0.2567,1003.88,180.00,1064.77,247.80,6.073,2.769
2026-04-03T14:53:33.125Z,18.714,camera:0,sports ball,0.2602,997.49,180.00,1062.52,253.90,5.571,2.628
2026-04-03T14:53:33.203Z,18.792,camera:0,sports ball,0.3707,996.56,180.02,1058.43,251.37,5.771,2.546
2026-04-03T14:53:33.297Z,18.887,camera:0,sports ball,0.3529,995.68,181.72,1058.42,253.88,5.706,2.532
2026-04-03T14:53:33.368Z,18.957,camera:0,sports ball,0.3351,995.36,181.80,1056.01,255.05,5.621,2.487
2026-04-03T14:53:33.439Z,19.028,camera:0,sports ball,0.6309,994.87,181.83,1053.09,254.99,5.628,2.432
2026-04-03T14:53:33.517Z,19.106,camera:0,sports ball,0.6274,993.40,182.96,1051.47,252.67,5.907,2.381
2026-04-03T14:53:33.595Z,19.184,camera:0,sports ball,0.5418,992.27,184.06,1052.54,255.55,5.759,2.380
2026-04-03T14:53:33.679Z,19.268,camera:0,sports ball,0.5668,992.58,185.09,1050.96,254.98,5.891,2.360
2026-04-03T14:53:33.854Z,19.443,camera:0,sports ball,0.3636,988.51,187.26,1049.94,254.40,6.132,2.277
2026-04-03T14:53:35.642Z,21.231,camera:0,sports ball,0.2994,976.25,203.44,1038.22,276.08,5.668,1.886
2026-04-03T14:53:35.746Z,21.336,camera:0,sports ball,0.3921,976.31,206.96,1038.17,276.63,5.910,1.886
2026-04-03T14:53:36.867Z,22.456,camera:0,sports ball,0.2745,968.88,222.46,1029.10,289.27,6.163,1.616
2026-04-03T14:53:37.171Z,22.760,camera:0,sports ball,0.3279,967.95,227.98,1029.14,293.08,6.324,1.602
2026-04-03T14:53:37.234Z,22.823,camera:0,sports ball,0.4313,967.94,228.04,1026.48,293.60,6.281,1.559
2026-04-03T14:53:37.345Z,22.934,camera:0,sports ball,0.8377,968.28,228.63,1026.96,293.18,6.378,1.572
2026-04-03T14:53:37.414Z,23.004,camera:0,sports ball,0.6274,968.88,228.64,1027.44,296.60,6.058,1.589
2026-04-03T14:53:37.505Z,23.094,camera:0,sports ball,0.2887,968.28,230.98,1028.01,298.99,6.053,1.589
2026-04-03T14:53:37.612Z,23.201,camera:0,sports ball,0.3493,967.58,230.99,1027.44,299.50,6.010,1.568
2026-04-03T14:53:38.112Z,23.702,camera:0,sports ball,0.3707,965.96,238.64,1025.12,305.68,6.142,1.504
2026-04-03T14:53:42.900Z,28.489,camera:0,sports ball,0.2887,960.58,286.54,1022.48,350.03,6.485,1.373
2026-04-03T14:53:42.985Z,28.574,camera:0,sports ball,0.5989,959.99,287.32,1022.67,348.18,6.765,1.367
2026-04-03T14:53:43.162Z,28.751,camera:0,sports ball,0.3137,959.41,286.90,1022.77,347.83,6.757,1.359
2026-04-03T14:53:43.224Z,28.813,camera:0,sports ball,0.4099,958.80,287.32,1024.56,349.09,6.666,1.378
2026-04-03T14:53:44.074Z,29.664,camera:0,sports ball,0.3315,954.33,290.49,1019.29,356.03,6.282,1.219
2026-04-03T14:53:45.642Z,31.232,camera:0,sports ball,0.5097,953.54,286.90,1017.40,353.33,6.198,1.175
2026-04-03T14:53:46.683Z,32.272,camera:0,sports ball,0.3458,948.58,280.48,1016.36,361.96,5.053,1.077
2026-04-03T14:53:46.847Z,32.436,camera:0,sports ball,0.3992,948.65,277.83,1014.66,356.26,5.250,1.051
2026-04-03T14:53:46.911Z,32.500,camera:0,sports ball,0.6915,948.99,279.56,1013.60,340.35,6.773,1.039
2026-04-03T14:53:47.003Z,32.592,camera:0,sports ball,0.6630,948.05,278.88,1011.65,345.57,6.173,0.992
2026-04-03T14:53:47.082Z,32.672,camera:0,sports ball,0.3850,947.83,277.23,1012.13,344.50,6.120,0.996
2026-04-03T14:53:47.136Z,32.725,camera:0,sports ball,0.3493,947.99,277.75,1011.06,343.28,6.282,0.981
2026-04-03T14:53:49.418Z,35.008,camera:0,sports ball,0.3992,945.48,264.65,1012.62,335.88,5.780,0.966
2026-04-03T14:53:49.478Z,35.068,camera:0,sports ball,0.4812,946.36,263.54,1013.59,335.30,5.737,0.996
2026-04-03T14:53:49.547Z,35.136,camera:0,sports ball,0.6702,946.86,264.15,1013.13,334.05,5.890,0.997
2026-04-03T14:53:49.728Z,35.317,camera:0,sports ball,0.6024,947.55,262.64,1016.32,335.49,5.651,1.060
2026-04-03T14:53:49.794Z,35.384,camera:0,sports ball,0.2638,947.31,262.03,1016.32,333.34,5.774,1.056
2026-04-03T14:53:49.886Z,35.476,camera:0,sports ball,0.2745,947.54,261.18,1017.11,337.20,5.416,1.072
2026-04-03T14:53:50.319Z,35.908,camera:0,sports ball,0.7521,948.98,258.42,1014.49,334.32,5.425,1.053
2026-04-03T14:53:50.377Z,35.966,camera:0,sports ball,0.5062,949.81,257.52,1015.47,335.87,5.255,1.083
2026-04-03T14:53:50.705Z,36.294,camera:0,sports ball,0.4064,951.88,255.51,1016.93,333.55,5.275,1.140
2026-04-03T14:53:50.767Z,36.356,camera:0,sports ball,0.5204,951.27,254.38,1018.25,330.95,5.377,1.152
2026-04-03T14:53:50.841Z,36.430,camera:0,sports ball,0.3101,953.97,251.42,1020.31,331.24,5.158,1.230
2026-04-03T14:53:50.951Z,36.540,camera:0,sports ball,0.3208,953.97,252.04,1018.44,330.41,5.254,1.199
2026-04-03T14:53:51.799Z,37.388,camera:0,sports ball,0.3422,964.51,249.08,1029.72,320.73,5.746,1.555
2026-04-03T14:53:51.859Z,37.448,camera:0,sports ball,0.5097,963.48,247.41,1030.90,321.40,5.564,1.558
2026-04-03T14:53:51.970Z,37.559,camera:0,sports ball,0.3137,964.44,246.96,1032.33,319.93,5.642,1.597
2026-04-03T14:53:52.043Z,37.633,camera:0,sports ball,0.4812,965.96,246.94,1032.17,319.65,5.663,1.619
2026-04-03T14:53:52.223Z,37.812,camera:0,sports ball,0.5454,966.86,247.47,1036.90,318.59,5.788,1.711
2026-04-03T14:53:52.753Z,38.342,camera:0,sports ball,0.7842,973.45,243.32,1041.51,314.89,5.753,1.894
2026-04-03T14:53:52.839Z,38.428,camera:0,sports ball,0.5240,974.73,241.75,1046.11,315.96,5.548,1.990
2026-04-03T14:53:52.938Z,38.528,camera:0,sports ball,0.6060,973.71,240.51,1050.03,315.51,5.490,2.037
2026-04-03T14:53:53.011Z,38.600,camera:0,sports ball,0.6416,975.97,239.98,1046.74,312.94,5.643,2.020
2026-04-03T14:53:53.654Z,39.243,camera:0,sports ball,0.2673,981.63,238.65,1052.55,309.79,5.787,2.207
2026-04-03T14:53:53.714Z,39.304,camera:0,sports ball,0.3279,982.76,237.32,1053.67,307.96,5.829,2.244
2026-04-03T14:53:53.813Z,39.402,camera:0,sports ball,0.6915,985.13,236.40,1055.43,308.26,5.730,2.311
2026-04-03T14:53:53.903Z,39.492,camera:0,sports ball,0.7236,985.74,236.38,1056.63,309.19,5.654,2.341
2026-04-03T14:53:53.971Z,39.560,camera:0,sports ball,0.7094,988.99,236.37,1056.65,309.81,5.607,2.394
2026-04-03T14:53:54.050Z,39.639,camera:0,sports ball,0.6630,990.38,236.33,1059.05,308.38,5.714,2.456
2026-04-03T14:53:54.106Z,39.695,camera:0,sports ball,0.6951,991.90,235.25,1057.82,310.32,5.485,2.460
2026-04-03T14:53:54.182Z,39.772,camera:0,sports ball,0.4884,993.15,233.56,1060.04,309.32,5.434,2.517
2026-04-03T14:53:54.252Z,39.841,camera:0,sports ball,0.5810,994.42,232.59,1061.05,308.05,5.456,2.554
2026-04-03T14:53:54.369Z,39.959,camera:0,sports ball,0.5065,992.88,231.48,1061.47,306.51,5.488,2.536
2026-04-03T14:53:54.993Z,40.582,camera:0,sports ball,0.3066,1002.48,227.38,1069.70,308.32,5.086,2.826
2026-04-03T14:53:55.178Z,40.767,camera:0,sports ball,0.5917,1003.41,226.21,1071.66,299.80,5.595,2.874
2026-04-03T14:53:55.355Z,40.944,camera:0,sports ball,0.3173,1004.44,223.44,1074.45,305.59,5.012,2.936
2026-04-03T14:53:55.410Z,41.000,camera:0,sports ball,0.6096,1005.05,222.93,1074.03,304.32,5.059,2.939
2026-04-03T14:53:55.582Z,41.172,camera:0,sports ball,0.4884,1006.20,221.55,1074.52,301.62,5.142,2.966
2026-04-03T14:53:55.834Z,41.424,camera:0,sports ball,0.4206,1007.39,218.75,1076.02,292.33,5.596,3.009
2026-04-03T14:53:55.987Z,41.577,camera:0,sports ball,0.2887,1007.35,217.90,1077.68,292.72,5.503,3.036
2026-04-03T14:53:56.103Z,41.692,camera:0,sports ball,0.6238,1007.33,215.48,1080.67,296.23,5.099,3.084
2026-04-03T14:53:56.190Z,41.779,camera:0,sports ball,0.5739,1007.98,215.68,1078.28,291.82,5.408,3.056
