id,category,latitude,longitude,heading
386,gps,51.0451390005,3.6825250318333334,220.8111
387,gps,51.0451390005,3.6825250318333334,220.6546
388,gps,51.045136666833336,3.6825215605,220.6546
389,gps,51.045136666833336,3.6825215605,220.6546
390,gps,51.045136666833336,3.6825215605,220.168
391,gps,51.0451342845,3.6825181875,220.168
392,gps,51.0451342845,3.6825181875,220.168
393,gps,51.0451342845,3.6825181875,220.1364
394,gps,51.04513185016667,3.6825146823333332,220.1364
395,gps,51.04513185016667,3.6825146823333332,220.1364
396,gps,51.04513185016667,3.6825146823333332,220.0925
397,gps,51.04512937283334,3.6825113055000003,220.0925
398,gps,51.04512937283334,3.6825113055000003,220.0925
399,gps,51.04512937283334,3.6825113055000003,219.6726
400,gps,51.045127021,3.682507934166667,219.6726
401,gps,51.045127021,3.682507934166667,219.6726
402,gps,51.045127021,3.682507934166667,219.3693
403,gps,51.0451244915,3.6825047586666666,219.3693
404,gps,51.0451244915,3.6825047586666666,219.3693
405,gps,51.0451244915,3.6825047586666666,219.5684
406,gps,51.04512200166667,3.682501436,219.5684
407,gps,51.04512200166667,3.682501436,219.5684
408,gps,51.04512200166667,3.682501436,219.3167
8,camera,51.04511818334114,3.682492607005604,0.0
409,gps,51.04511962583334,3.6824980951666664,219.3167
410,gps,51.04511962583334,3.6824980951666664,219.3167
411,gps,51.04511962583334,3.6824980951666664,219.057
412,gps,51.045117172,3.6824948723333333,219.057
413,gps,51.045117172,3.6824948723333333,219.057
414,gps,51.045117172,3.6824948723333333,219.1489
415,gps,51.04511461483333,3.6824916535,219.1489
416,gps,51.04511461483333,3.6824916535,219.1489
417,gps,51.04511461483333,3.6824916535,218.9298
418,gps,51.04511210983333,3.6824883523333334,218.9298
419,gps,51.04511210983333,3.6824883523333334,218.9298
420,gps,51.04511210983333,3.6824883523333334,218.6019
9,camera,51.04510835343828,3.6824796290300865,0.0
421,gps,51.04510970816666,3.6824850815,218.6019
422,gps,51.04510970816666,3.6824850815,218.6019
423,gps,51.04510970816666,3.6824850815,218.0387
424,gps,51.045107209166666,3.682481988,218.0387
425,gps,51.045107209166666,3.682481988,218.0387
426,gps,51.045107209166666,3.682481988,218.9415
427,gps,51.04510461066667,3.682478756,218.9415
428,gps,51.04510461066667,3.682478756,218.9415
429,gps,51.04510461066667,3.682478756,218.9722
430,gps,51.04510207366667,3.6824756185,218.9722
431,gps,51.04510207366667,3.6824756185,218.9722
432,gps,51.04510207366667,3.6824756185,218.9995
433,gps,51.045099566333334,3.682472504333333,218.9995
434,gps,51.045099566333334,3.682472504333333,218.9995
435,gps,51.045099566333334,3.682472504333333,219.0868
436,gps,51.04509700733333,3.682469353166667,219.0868
437,gps,51.04509700733333,3.682469353166667,219.0868
438,gps,51.04509700733333,3.682469353166667,219.3404
439,gps,51.04509448016667,3.682466101666667,219.3404
440,gps,51.04509448016667,3.682466101666667,219.3404
441,gps,51.04509448016667,3.682466101666667,219.2656
442,gps,51.045092030666666,3.682462857,219.2656
443,gps,51.045092030666666,3.682462857,219.2656
444,gps,51.045092030666666,3.682462857,219.1811
445,gps,51.045089454,3.6824598043333334,219.1811
446,gps,51.045089454,3.6824598043333334,219.1811
447,gps,51.045089454,3.6824598043333334,219.439
448,gps,51.04508687483333,3.6824566606666664,219.439
449,gps,51.04508687483333,3.6824566606666664,219.439
450,gps,51.04508687483333,3.6824566606666664,219.2649
451,gps,51.045084312166665,3.6824535358333335,219.2649
452,gps,51.045084312166665,3.6824535358333335,219.2649
453,gps,51.045084312166665,3.6824535358333335,219.3722
454,gps,51.04508188316667,3.682450306,219.3722
455,gps,51.04508188316667,3.682450306,219.3722
456,gps,51.04508188316667,3.682450306,219.3434
457,gps,51.0450792585,3.682447225833333,219.3434
458,gps,51.0450792585,3.682447225833333,219.3434
459,gps,51.0450792585,3.682447225833333,219.4159
460,gps,51.04507678466667,3.6824439855,219.4159
461,gps,51.04507678466667,3.6824439855,219.4159
462,gps,51.04507678466667,3.6824439855,219.3539
463,gps,51.0450741835,3.6824408705,219.3539
464,gps,51.0450741835,3.6824408705,219.3539
465,gps,51.0450741835,3.6824408705,219.2226
466,gps,51.04507166883333,3.6824377316666665,219.2226
467,gps,51.04507166883333,3.6824377316666665,219.2226
468,gps,51.04507166883333,3.6824377316666665,219.2936
469,gps,51.0450689775,3.6824348566666667,219.2936
470,gps,51.0450689775,3.6824348566666667,219.2936
471,gps,51.0450689775,3.6824348566666667,220.917
472,gps,51.045066141333336,3.6824322521666666,220.917
473,gps,51.045066141333336,3.6824322521666666,220.917
474,gps,51.045066141333336,3.6824322521666666,224.5938
475,gps,51.04506317516667,3.6824297638333334,224.5938
476,gps,51.04506317516667,3.6824297638333334,224.5938
477,gps,51.04506317516667,3.6824297638333334,229.355
478,gps,51.0450601385,3.6824273764999997,229.355
479,gps,51.0450601385,3.6824273764999997,229.355
480,gps,51.0450601385,3.6824273764999997,235.8671
481,gps,51.0450573405,3.6824246555,235.8671
482,gps,51.0450573405,3.6824246555,235.8671
483,gps,51.0450573405,3.6824246555,241.4536
484,gps,51.0450546435,3.6824216626666666,241.4536
485,gps,51.0450546435,3.6824216626666666,241.4536
486,gps,51.0450546435,3.6824216626666666,246.1567
487,gps,51.04505209166667,3.6824184348333335,246.1567
488,gps,51.04505209166667,3.6824184348333335,246.1567
489,gps,51.04505209166667,3.6824184348333335,250.7741
