timestamp_utc,elapsed_s,camera,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_m,angle_deg
2026-04-03T14:59:29.768Z,6.817,pi:0,sports ball,0.4089,843.58,386.39,1008.10,563.76,2.321,-0.772
2026-04-03T14:59:29.836Z,6.884,pi:0,sports ball,0.9090,844.00,387.01,1009.42,564.56,2.319,-0.744
2026-04-03T14:59:29.895Z,6.943,pi:0,sports ball,0.9079,843.33,386.54,1012.61,565.15,2.305,-0.703
2026-04-03T14:59:29.944Z,6.992,pi:0,sports ball,0.9267,842.98,387.46,1009.29,565.62,2.311,-0.762
2026-04-03T14:59:29.984Z,7.033,pi:0,sports ball,0.9117,842.74,386.54,1011.62,565.42,2.302,-0.728
2026-04-03T14:59:30.038Z,7.087,pi:0,sports ball,0.9154,842.66,386.54,1010.43,565.42,2.302,-0.749
2026-04-03T14:59:30.078Z,7.127,pi:0,sports ball,0.9417,842.44,386.54,1009.20,565.30,2.303,-0.773
2026-04-03T14:59:30.174Z,7.223,pi:0,sports ball,0.9229,842.66,386.54,1014.87,565.06,2.306,-0.677
2026-04-03T14:59:30.242Z,7.291,pi:0,sports ball,0.9042,842.94,386.53,1014.91,565.34,2.303,-0.671
2026-04-03T14:59:30.304Z,7.353,pi:0,sports ball,0.9117,842.99,386.54,1011.54,565.16,2.305,-0.726
2026-04-03T14:59:30.322Z,7.371,pi:0,sports ball,0.9229,842.66,387.49,1014.87,565.54,2.312,-0.677
2026-04-03T14:59:30.388Z,7.437,pi:0,sports ball,0.9304,842.70,387.48,1010.37,565.15,2.317,-0.749
2026-04-03T14:59:30.473Z,7.521,pi:0,sports ball,0.9267,842.75,387.48,1010.43,565.30,2.315,-0.748
2026-04-03T14:59:30.473Z,7.521,pi:0,sports ball,0.5169,1144.18,381.38,1282.71,519.64,2.978,8.557
2026-04-03T14:59:30.527Z,7.576,pi:0,sports ball,0.9304,842.99,386.52,1010.39,565.56,2.300,-0.744
2026-04-03T14:59:30.527Z,7.576,pi:0,sports ball,0.7466,1145.37,367.83,1321.10,520.43,2.698,9.188
2026-04-03T14:59:30.646Z,7.695,pi:0,sports ball,0.9379,842.99,387.48,1010.39,565.23,2.316,-0.745
2026-04-03T14:59:30.646Z,7.695,pi:0,sports ball,0.8769,1143.85,365.51,1316.65,516.60,2.725,9.093
