timestamp_utc,elapsed_s,camera,label,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,distance_m,angle_deg
2026-04-03T15:21:25.567Z,0.945,camera:0,sports ball,0.9079,384.71,620.71,625.74,896.85,2.651,-1.680
2026-04-03T15:21:25.624Z,1.002,camera:0,sports ball,0.8891,386.81,622.87,625.75,896.92,2.671,-1.619
2026-04-03T15:21:25.680Z,1.058,camera:0,sports ball,0.8629,385.76,630.44,625.74,903.58,2.680,-1.650
2026-04-03T15:21:25.819Z,1.197,camera:0,sports ball,0.8366,384.96,633.40,625.75,908.73,2.658,-1.672
2026-04-03T15:21:25.903Z,1.281,camera:0,sports ball,0.8179,384.93,642.04,624.01,914.22,2.689,-1.724
2026-04-03T15:21:26.026Z,1.404,camera:0,sports ball,0.8479,384.65,648.51,623.20,920.48,2.691,-1.755
2026-04-03T15:21:26.110Z,1.488,camera:0,sports ball,0.8779,386.48,656.18,623.20,924.14,2.731,-1.702
2026-04-03T15:21:26.178Z,1.556,camera:0,sports ball,0.8816,387.54,659.98,624.01,930.62,2.704,-1.648
2026-04-03T15:21:26.307Z,1.685,camera:0,sports ball,0.8891,387.19,669.76,623.21,936.29,2.746,-1.681
2026-04-03T15:21:26.386Z,1.764,camera:0,sports ball,0.8779,386.50,674.18,624.00,942.43,2.729,-1.679
2026-04-03T15:21:26.548Z,1.926,camera:0,sports ball,0.8854,387.46,678.44,624.00,948.76,2.708,-1.651
2026-04-03T15:21:26.630Z,2.008,camera:0,sports ball,0.9154,388.44,686.38,624.86,950.62,2.770,-1.597
2026-04-03T15:21:26.707Z,2.085,camera:0,sports ball,0.9492,388.42,691.87,626.70,955.68,2.774,-1.544
2026-04-03T15:21:26.773Z,2.151,camera:0,sports ball,0.9567,391.59,696.49,625.75,962.20,2.755,-1.480
2026-04-03T15:21:26.871Z,2.249,camera:0,sports ball,0.9229,394.84,702.47,625.75,964.38,2.795,-1.386
2026-04-03T15:21:27.011Z,2.389,camera:0,sports ball,0.9042,393.74,707.90,625.81,968.48,2.809,-1.416
2026-04-03T15:21:27.130Z,2.508,camera:0,sports ball,0.9079,393.75,713.51,625.84,973.70,2.813,-1.415
2026-04-03T15:21:27.206Z,2.584,camera:0,sports ball,0.8967,395.96,719.98,627.63,977.01,2.848,-1.299
2026-04-03T15:21:27.345Z,2.723,camera:0,sports ball,0.8854,398.15,719.99,629.60,983.14,2.781,-1.178
2026-04-03T15:21:27.438Z,2.816,camera:0,sports ball,0.7728,399.23,722.19,631.66,986.15,2.773,-1.087
2026-04-03T15:21:27.513Z,2.891,camera:0,sports ball,0.8779,401.37,729.39,634.95,987.53,2.835,-0.929
2026-04-03T15:21:27.595Z,2.973,camera:0,sports ball,0.9454,404.41,730.31,634.92,989.90,2.819,-0.842
2026-04-03T15:21:27.718Z,3.096,camera:0,sports ball,0.9117,404.35,732.85,633.83,990.33,2.843,-0.876
2026-04-03T15:21:27.805Z,3.183,camera:0,sports ball,0.9379,406.27,733.61,633.83,990.98,2.844,-0.820
2026-04-03T15:21:27.880Z,3.258,camera:0,sports ball,0.9342,406.26,735.08,633.82,990.94,2.861,-0.820
2026-04-03T15:21:28.015Z,3.393,camera:0,sports ball,0.9417,408.82,734.40,636.01,990.97,2.853,-0.682
2026-04-03T15:21:28.087Z,3.465,camera:0,sports ball,0.8291,411.69,735.78,638.22,991.43,2.863,-0.535
2026-04-03T15:21:28.168Z,3.546,camera:0,sports ball,0.9229,416.19,737.02,641.45,990.93,2.883,-0.311
2026-04-03T15:21:28.302Z,3.680,camera:0,sports ball,0.8967,422.57,739.11,644.53,990.88,2.907,-0.036
2026-04-03T15:21:28.374Z,3.752,camera:0,sports ball,0.9004,426.95,740.89,648.18,989.79,2.941,0.197
2026-04-03T15:21:28.458Z,3.836,camera:0,sports ball,0.8254,434.46,743.44,654.72,991.52,2.950,0.605
2026-04-03T15:21:28.584Z,3.962,camera:0,sports ball,0.9417,440.66,745.18,658.27,992.89,2.955,0.888
2026-04-03T15:21:28.672Z,4.050,camera:0,sports ball,0.9042,446.16,747.39,663.21,993.59,2.973,1.191
2026-04-03T15:21:28.742Z,4.120,camera:0,sports ball,0.8366,452.40,749.46,669.69,993.48,2.999,1.560
2026-04-03T15:21:28.824Z,4.202,camera:0,sports ball,0.8704,457.59,752.20,675.62,994.31,3.023,1.882
2026-04-03T15:21:28.948Z,4.326,camera:0,sports ball,0.8516,460.89,754.33,679.68,996.75,3.019,2.096
2026-04-03T15:21:29.068Z,4.446,camera:0,sports ball,0.5402,466.66,758.29,683.06,997.64,3.058,2.361
2026-04-03T15:21:29.147Z,4.525,camera:0,sports ball,0.8216,470.75,757.68,685.11,999.58,3.026,2.539
2026-04-03T15:21:29.217Z,4.595,camera:0,sports ball,0.7691,474.79,762.56,689.49,1001.51,3.063,2.783
2026-04-03T15:21:29.351Z,4.729,camera:0,sports ball,0.9079,481.65,765.81,694.35,1003.66,3.077,3.122
